dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0113-049-R0013,IL-MTFN-001-G-F-0113-049,60th Birthday for Max 1953,Zum 60 Geb. fuer Max 1953,Zum 60. Geburtstag für Max 1953,For Max's 60th birthday 1953,German,Greeting Card,,original,Max,1953,,,
IL-MTFN-001-G-F-0113-049-R0014,IL-MTFN-001-G-F-0113-049,For Hilde and Richard Sylvester 1967,Fuer Hilde und Richard Sylvester 1967,Für Hilde und Richard Sylvester 1967,For Hilde and Richard Sylvester 1967,Unspecified,לא מזוהה,,original,Hilde|Richard,1967,,,
IL-MTFN-001-G-F-0113-049-R0018,IL-MTFN-001-G-F-0113-049,Birthday Greeting for Bernhard Simmenauer,Fuer bernhard Simmenauer von Edmund u. Kuli Weidenfeld zum 65 Geb.,Für Bernhard Simmenauer von Edmund und Kuli Weidenfeld zum 65. Geburtstag.,For Bernhard Simmenauer from Edmund and Kuli Weidenfeld for the 65th birthday.,German,כרטיס ברכה|Greeting Card,,original,Bernhard Simmenauer,,,,
IL-MTFN-001-G-F-0113-049-R0019,IL-MTFN-001-G-F-0113-049,Clara Loewy's 75th Birthday 1964,Fuer Clara Loewy zum 75 Geb. 1964,Für Clara Loewy zum 75. Geburtstag 1964,For Clara Loewy on her 75th birthday 1964,German,Greeting Card,,original,Clara Loewy,1964,,,
IL-MTFN-001-G-F-0113-049-R0020,IL-MTFN-001-G-F-0113-049,Richard Marx 85th Birthday 1980,Fuer Richard Marx zum 85 Geb. 1980,Für Richard Marx zum 85. Geburtstag 1980,For Richard Marx on his 85th birthday 1980,German,Greeting Card,,original,Richard Marx,1980,,,
IL-MTFN-001-G-F-0113-049-R0023,IL-MTFN-001-G-F-0113-049,For Hilde Stiel's 70th Birthday,Fuer Hilde Stiel zum 70 Geb. von E. Weidenfeld 1970,Für Hilde Stiel zum 70. Geburtstag von E. Weidenfeld 1970,For Hilde Stiel on her 70th birthday from E. Weidenfeld 1970,German,Greeting Card,,original,Hilde Stiel,1970,,,
IL-MTFN-001-G-F-0113-049-R0027,IL-MTFN-001-G-F-0113-049,Mourning for Käthe Simmenauer 1991,Trauer alle fuer Kaethe ( Simmenauer?) 1991,Trauer alle für Käthe (Simmenauer?) 1991,Mourning all for Käthe (Simmenauer?) 1991,German,Death Notice,,original,Käthe Simmenauer,1991,,,
IL-MTFN-001-G-F-0113-049-R0028,IL-MTFN-001-G-F-0113-049,12 Roses for Kaethe S. from E. Weidenfeld,12 Rose fuer Kaethe S. von E. Weidenfeld 1964,12 Rosen für Kaethe S. von E. Weidenfeld 1964,12 Roses for Kaethe S. from E. Weidenfeld 1964,German,Note,,original,Kaethe S.,1964,,,
IL-MTFN-001-G-F-0113-049-R0032,IL-MTFN-001-G-F-0113-049,For Richard Strauss on his 60th birthday,Fuer Richard strauss zum 60 Geb.,Für Richard Strauss zum 60. Geburtstag,For Richard Strauss on his 60th birthday,German,Greeting Card,,original,Richard Strauss,,,,
IL-MTFN-001-G-F-0113-049-R0033,IL-MTFN-001-G-F-0113-049,For Richard Strauss on his 65th Birthday,Fuer Richard Strauss zum 65 Geb. 1974,Für Richard Strauss zum 65. Geburtstag 1974,For Richard Strauss on his 65th birthday 1974,German,Greeting Card,,original,Richard Strauss,1974,,,
IL-MTFN-001-G-F-0113-050-R0035,IL-MTFN-001-G-F-0113-050,Independence Day 1982,יום עצמאות 1982,Unabhängigkeitstag 1982,Independence Day 1982,Unspecified,לא מזוהה,,other,,1982,,,
IL-MTFN-001-G-F-0113-050-R0036,IL-MTFN-001-G-F-0113-050,Purim 1938,Purim 1938,Purim 1938,Purim 1938,Unspecified,לא מזוהה,,other,,1938,,,
IL-MTFN-001-G-F-0113-051-R0002,IL-MTFN-001-G-F-0113-051,Humorous Newspaper for the Marriage of Gretl Wolf and Oscar Mayer,עיתון הומוריסטי לרגל נשואי גרטל וולף לאוסקר מאייר ב-1921 Familien Nachrichten,Humoristische Zeitung anlässlich der Hochzeit von Gretl Wolf mit Oscar Mayer im Jahr 1921 Familien Nachrichten,Humorous newspaper on the occasion of the marriage of Gretl Wolf to Oscar Mayer in 1921 Familien Nachrichten,German,עיתון|Newspaper,print,original,,1921,1921,,
IL-MTFN-001-G-F-0113-056-R0018,IL-MTFN-001-G-F-0113-056,Zeit Newspaper Excerpt 1968,Tel;Aviv – Jeder Mamser ist ein König – Ann Jellico und die Dekadenz – Zubin Mehta kam und blieb / F.W. / Ausschnitt aus der Zeitung “Zeit” 1968,Tel Aviv – Jeder Mamser ist ein König – Ann Jellico und die Dekadenz – Zubin Mehta kam und blieb / F.W. / Ausschnitt aus der Zeitung “Zeit” 1968,Tel Aviv – Every Bastard is a King – Ann Jellico and the Decadence – Zubin Mehta came and stayed / F.W. / Excerpt from the newspaper “Zeit” 1968,German,גזיר עיתון|News Clipping,print,copy,,,1968,,
IL-MTFN-001-G-F-0113-058-R0004,IL-MTFN-001-G-F-0113-058,Radio Basel 1960s,רדיו בזל שנות ה;60 Radio Basel,Radio Basel 60er Jahre,Radio Basel 1960s,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-058-R0009,IL-MTFN-001-G-F-0113-058,Radio Düsseldorf 70s,רדיו דיסלדורף שנות ה;70 Radio Sülz & Co. Düsseldorf,Radio Düsseldorf 70er Jahre Radio Sülz & Co. Düsseldorf,Radio Düsseldorf 70s Radio Sülz & Co. Düsseldorf,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-059-R0006,IL-MTFN-001-G-F-0113-059,"Stern Newspaper, Hamburg, 1960s","העיתון Stern, Hamburg, שנות ה-60","Die Zeitung Stern, Hamburg, 1960er Jahre","The newspaper Stern, Hamburg, 1960s",German,עיתון|Newspaper,print,original,,,1960,,
IL-MTFN-001-G-F-0113-061-R0002,IL-MTFN-001-G-F-0113-061,Newspaper Clippings from Heilbronn,מספר קטעי עיתונות מעיתון של היילברון.,Mehrere Zeitungsausschnitte aus der Zeitung von Heilbronn.,Several newspaper clippings from the Heilbronn newspaper.,Hebrew|German,גזיר עיתון|News Clipping,print,copy,,,,,
IL-MTFN-001-G-F-0116-001-R0001,IL-MTFN-001-G-F-0116-001,"Exhibition Brochure: Leop. Fleischhacker, Duisburg 1988","1988, חוברת של תארוכה שהתקיים ב דיוזבורג Duisburg עם השם Leop. Fleischhacker Bildhauer. Duesseldorf nan","1988, Broschüre einer Ausstellung, die in Duisburg stattfand, mit dem Namen Leop. Fleischhacker Bildhauer. Düsseldorf nan","1988, brochure of an exhibition held in Duisburg with the name Leop. Fleischhacker Sculptor. Düsseldorf nan",German|גרמנית,חוברת|Booklet,print,original,,1988,1988,,
IL-MTFN-001-G-F-0117-001-R0002,IL-MTFN-001-G-F-0117-001,Album with Woodcuts,"כאשר רעיה ברינקנשטיין עמדה לעלות לארץ הביא עורך העיתון, בן משפחה, את האלבום עם תחריטי העץ ובקש שתיקח אותה איתה לארץ.","Als Raia Brinkenstein nach Israel auswandern wollte, brachte der Zeitungsredakteur, ein Familienmitglied, das Album mit Holzschnitten und bat sie, es mit nach Israel zu nehmen.","When Raia Brinkenstein was about to immigrate to Israel, the newspaper editor, a family member, brought the album with woodcuts and asked her to take it with her to Israel.",Unspecified,אלבום|Album,,original,,,,,
IL-MTFN-001-G-F-0118-001-R0001,IL-MTFN-001-G-F-0118-001,צילום כתבה בעיתון Die Stimme,"צילום כתבה שהופיעה בגרמנית בשנת 1934 בעיתון היהודי Die Stimme; שתי תמונות עם כתוביות; 1. אהרון לנגר במדים כחבר באיגוד לוחמי חזית יהודיים באוסטריה במלח""ע I; 2. אהרון לנגר כחקלאי בכפר גדעון; עמק יזרעאל;","Foto eines Artikels, der 1934 auf Deutsch in der jüdischen Zeitung Die Stimme erschien; zwei Bilder mit Untertiteln; 1. Aharon Langer in Uniform als Mitglied des Verbandes jüdischer Frontkämpfer in Österreich im Ersten Weltkrieg; 2. Aharon Langer als Landwirt im Dorf Gideon; Jesreel-Tal;",Photograph of an article that appeared in German in 1934 in the Jewish newspaper Die Stimme; two pictures with captions; 1. Aharon Langer in uniform as a member of the Jewish Front Fighters Association in Austria in WWI; 2. Aharon Langer as a farmer in the village of Gideon; Jezreel Valley;,German|Hebrew,גזיר עיתון|News Clipping,photography,copy,אהרון לנגר,,1934,,
IL-MTFN-001-G-F-0121-001-R0001,IL-MTFN-001-G-F-0121-001,Lottery Tickets from 1909,כרטיסי פיס/הגרלה מ-1909 Braunschweig;Lüneburg;,Lotto-/Lotteriekarten von 1909 Braunschweig; Lüneburg;,Lottery tickets from 1909 Braunschweig; Lüneburg;,Unspecified,כרטיס|Ticket|Card,,original,,1909,,,
IL-MTFN-001-G-F-0121-001-R0002,IL-MTFN-001-G-F-0121-001,Lottery Ticket for Nathan Reis,כרטיס פייס/הגרלה מ 1865 לנתן רייס Nathan Reis מ-Wolfenbüttel;,Loskarte von 1865 für Nathan Reis aus Wolfenbüttel,Lottery ticket from 1865 for Nathan Reis from Wolfenbüttel,German,כרטיס|Ticket|Card,,original,Nathan Reis,1865,,,
IL-MTFN-001-G-F-0121-001-R0004,IL-MTFN-001-G-F-0121-001,Raffle Ticket from 1864 by H.J. Blume Jun.,כרטיס פייס/הגרלה מ-1864 של H.J. Blume Jun.,Loskarte/Lotterie von 1864 von H.J. Blume Jun.,Raffle/Lottery ticket from 1864 by H.J. Blume Jun.,German,כרטיס|Ticket|Card,print,original,H.J. Blume Jun.,1864,,,
IL-MTFN-001-G-F-0125-001-R0001,IL-MTFN-001-G-F-0125-001,Tombstone Address for Rabbi Yehuda Leib Taucher,כתובת למצבת הקבר של הרב יהודה לייב טאוכר 1730;1810 בנו של הרב מורדכי מקאליש,"Adresse für den Grabstein von Rabbi Yehuda Leib Taucher 1730;1810, Sohn von Rabbi Mordechai von Kalisch","Address for the tombstone of Rabbi Yehuda Leib Taucher 1730;1810, son of Rabbi Mordechai of Kalish",Hebrew,לא מזוהה,,original,Yehuda Leib Taucher,,,,
IL-MTFN-001-G-F-0128-001-R0002,IL-MTFN-001-G-F-0128-001,Newspaper Article on Salomon's Accident,"מאמר קטן מעיתון על תאונה שקרתה לסלומון, הוא נפל במעיין, אין תאריך.","Ein kleiner Artikel aus der Zeitung über einen Unfall, der Salomon passiert ist, er fiel in eine Quelle, kein Datum.","A small article from a newspaper about an accident that happened to Salomon, he fell into a spring, no date.",Hebrew,גזיר עיתון|News Clipping,print,original,סלומון,,,,
IL-MTFN-001-G-F-0135-001-R0003,IL-MTFN-001-G-F-0135-001,Display Text,הכתובית שמופיעה בתצוגה,"Der Text, der in der Anzeige erscheint",The text that appears in the display,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0139-001-R0001,IL-MTFN-001-G-F-0139-001,Flyer dropped by Syrian plane before state establishment,"פלייר שנזרק על הישוב בארץ לפני קום המדינה ממטוס סורי, כתוב בעברית 'מאמר', בגרמנית 'Aufruf' ובערבית.","Ein Flugblatt, das vor der Staatsgründung von einem syrischen Flugzeug über die Siedlung im Land abgeworfen wurde, mit dem hebräischen Wort 'מאמר', dem deutschen Wort 'Aufruf' und auf Arabisch.","A flyer dropped over the settlement in the country before the establishment of the state by a Syrian plane, written in Hebrew 'מאמר', in German 'Aufruf', and in Arabic.",Hebrew|German|Other,פלייר|Flyer,print,original,,,,,
IL-MTFN-001-G-F-0140-001-R0004,IL-MTFN-001-G-F-0140-001,Invitations to Workshops and Purim Celebration,"הזמנות לסדנאות, הרצאות וחגיגת פורימ","Einladungen zu Workshops, Vorträgen und Purim-Feier","Invitations to workshops, lectures, and Purim celebration",Hebrew,הזמנה|Invitation,,original,,,,,
IL-MTFN-001-G-F-0140-001-R0012,IL-MTFN-001-G-F-0140-001,Exhibition of Songs and Books,"מתוך תערוכה של האירגון דפים על: ""שירים ששרנו פעם"" "" ספרים שקראנו פעם""","Aus einer Ausstellung der Organisation Seiten über: ""Lieder, die wir einmal gesungen haben"" ""Bücher, die wir einmal gelesen haben""","From an exhibition of the organization Pages about: ""Songs we once sang"" ""Books we once read""",Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0140-001-R0014,IL-MTFN-001-G-F-0140-001,1935 German Newspaper Clippings on New Building Style,1935 קטעי עיתון בגרמנית על סגנון הבניה החדש. בין היתר מוזכר מעצב הפנים Ordower nan,1935 Zeitungsausschnitte auf Deutsch über den neuen Baustil. Unter anderem wird der Innenarchitekt Ordower nan erwähnt.,"1935 German newspaper clippings about the new building style. Among others, interior designer Ordower nan is mentioned.",German,גזיר עיתון|News Clipping,print,other,Ordower nan,1935,,,
IL-MTFN-001-G-F-0148-001-R0001,IL-MTFN-001-G-F-0148-001,Donation of Silver Goblet to Museum,"גב, עשת קבלה את גביעת הכסף מאדם בשם Dankmunt Schinzer מגרמניה ובידיעתו וברשותו תרמה אותה למוזאון ואולי בגלל הסיפור המלוה את הגביעים.","Gab, Ashet erhielt den Silberbecher von einer Person namens Dankmunt Schinzer aus Deutschland und mit seinem Wissen und seiner Erlaubnis spendete sie ihn dem Museum, vielleicht wegen der Geschichte, die die Becher begleitet.","Gab, Ashet received the silver goblet from a person named Dankmunt Schinzer from Germany and with his knowledge and permission, she donated it to the museum, perhaps because of the story accompanying the goblets.",Hebrew|German,Receipt,,original,Dankmunt Schinzer,,,,
IL-MTFN-001-G-F-0154-001-R0001,IL-MTFN-001-G-F-0154-001,Pocket Watch Chain with Accessories,"גברת יוסף שלחה אביזר; שרשרת לשעון כיס, השעון איננו, בית השעון ואביזרי קשות נוספים מאתרים את השרשרת שעשויה חוטי טקסטיל כצמה. האביזרים מאותרים בקישותי חריטה, עשויים מתכת מוזהבות. על בית השעון חריטה שם/כתובת היוצר כפי הנראה צרפתי Remontoire Cylindre Aubis בית השעון מכסף עם חותמת.","Frau Josef schickte ein Zubehör; eine Taschenuhrkette, die Uhr fehlt, das Uhrengehäuse und weitere harte Zubehörteile schmücken die Kette, die aus Textilfäden als Zopf gefertigt ist. Die Zubehörteile sind mit Gravuren verziert, aus vergoldetem Metall gefertigt. Auf dem Uhrengehäuse ist der Name/die Adresse des Herstellers eingraviert, vermutlich französisch Remontoire Cylindre Aubis. Das Uhrengehäuse ist aus Silber mit einem Stempel.","Mrs. Yosef sent an accessory; a pocket watch chain, the watch is missing, the watch case and additional hard accessories adorn the chain made of textile threads as a braid. The accessories are decorated with engravings, made of gilded metal. On the watch case is engraved the name/address of the maker, presumably French Remontoire Cylindre Aubis. The watch case is silver with a stamp.",Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0161-001-R0002,IL-MTFN-001-G-F-0161-001,Information Sheet on Nahariya Settlement,דף הסברה על הישוב החדש 'נהריה',Informationsblatt über die neue Siedlung 'Nahariya',Information sheet about the new settlement 'Nahariya',Hebrew,Brochure,,original,,,,,
IL-MTFN-001-G-F-0165-001-R0006,IL-MTFN-001-G-F-0165-001,Postcards and Greetings to Shiloni Family,"1968;1992, גלויות, איחולים לחג מולד ושנה חדשה ותמונות למשפחת שילוני מבריגיטה וולף, גרמנית","1968;1992, Postkarten, Weihnachts- und Neujahrsgrüße und Fotos an die Familie Shiloni von Brigitta Wolf, Deutsch","1968;1992, Postcards, Christmas and New Year greetings and photos to the Shiloni family from Brigitta Wolf, German",German,גלויה|Postcard,print,original,Brigitta Wolf,1968,1992,,
IL-MTFN-001-G-F-0166-001-R0004,IL-MTFN-001-G-F-0166-001,Warning Postcards from the Jewish Community in Berlin,"הרבה גלויות 'התראה' מספרית הקהילה היהודית בברלין; הנ""ל לא 'כל כך' הקפיד להחזיר את הספרים בזמן.","Viele 'Warn'-Postkarten der jüdischen Gemeinde in Berlin; der oben genannte hat es nicht 'so sehr' darauf geachtet, die Bücher rechtzeitig zurückzugeben.",Many 'warning' postcards from the Jewish community in Berlin; the aforementioned did not 'so much' take care to return the books on time.,Hebrew|German,גלויה|Postcard,,original,,,,,
IL-MTFN-001-G-F-0166-001-R0023,IL-MTFN-001-G-F-0166-001,"B. Berger New Year's Wishes, Berlin 1924","ב. ברגר B. Berger, ברלין, 1924. איחולים לשנה החדשה.","B. Berger, Berlin, 1924. Neujahrswünsche.","B. Berger, Berlin, 1924. New Year's wishes.",Hebrew|German,כרטיס ברכה|Greeting Card,,original,B. Berger,1924,,,
IL-MTFN-001-G-F-0168-001-R0001,IL-MTFN-001-G-F-0168-001,Newspaper Clippings on Elias Canetti,"1981;1994, שלושה קטעי עיתון על Elias Canetti,; 1981, כתבה על אליס שורץ ב 'חדשות ישראל' על קבלת פרס נובל לסופר; מאמר על ספרו Welt im Kopf; 1994, מאמר על מותו בציריך בגיל 89;","1981;1994, drei Zeitungsausschnitte über Elias Canetti; 1981, Artikel über Alice Schwartz in 'Nachrichten Israel' über die Verleihung des Nobelpreises an den Schriftsteller; Artikel über sein Buch Welt im Kopf; 1994, Artikel über seinen Tod in Zürich im Alter von 89 Jahren;","1981;1994, three newspaper clippings about Elias Canetti; 1981, article about Alice Schwartz in 'Israel News' on the awarding of the Nobel Prize to the writer; article about his book Welt im Kopf; 1994, article about his death in Zurich at the age of 89;",Hebrew|German,גזיר עיתון|News Clipping,print,other,Elias Canetti,1981,1994,,
IL-MTFN-001-G-F-0180-001-R0003,IL-MTFN-001-G-F-0180-001,Strauss Factories Advertising Brochures 2001,"חוברות פירסום של מפעלי שטראוס; 2001, למען הקהילה.","Werbebroschüren der Strauss-Werke; 2001, für die Gemeinschaft.","Advertising brochures of Strauss factories; 2001, for the community.",Hebrew,חוברת|Booklet,print,original,שטראוס,2001,2001,,
IL-MTFN-001-G-F-0180-001-R0004,IL-MTFN-001-G-F-0180-001,El Al Menu - Strauss Breakfast,"בלי תאריך, להרגיש בעננים עם ארוחת הבוקר של שטראוס; תפריט של אלעל.","Ohne Datum, sich wie im Himmel fühlen mit dem Frühstück von Strauss; Menü von El Al.","Without date, feel on cloud nine with Strauss breakfast; El Al menu.",Hebrew,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0185-001-R0005,IL-MTFN-001-G-F-0185-001,Organizational Pins and Badges,סיכות ואותות השתייכות לאירגונים.,Abzeichen und Zugehörigkeitszeichen zu Organisationen.,Pins and affiliation badges to organizations.,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0185-001-R0007,IL-MTFN-001-G-F-0185-001,Military Identification Badges of Moshe Garzon,אותות זיהוי צבאיים עם הכתובית Palestine שעיטרו את מדיו של משה גרזון בעת שרותו בצבא הבריטי ביחידה הישראלית של חיל הנהגים.,"Militärische Erkennungszeichen mit der Aufschrift 'Palestine', die die Uniform von Moshe Garzon während seines Dienstes in der britischen Armee in der israelischen Einheit des Fahrerkorps schmückten.",Military identification badges with the inscription 'Palestine' that adorned the uniform of Moshe Garzon during his service in the British Army in the Israeli unit of the Driver Corps.,Unspecified,לא מזוהה,,original,Moshe Garzon,,,,
IL-MTFN-001-G-F-0185-011-R0002,IL-MTFN-001-G-F-0185-011,Article on Miriam Weber in 'LaIsha',"צילום כתבה שהופיעה בעיתון 'לאשה' על תושבת מושב הבונים מרים ובר, בהקשר עם ההתמודדות שלה עם מחלת בעלה, אלצהיימר.","Foto eines Artikels, der in der Zeitung 'LaIsha' über Miriam Weber, eine Bewohnerin des Moschaw Habonim, erschienen ist, im Zusammenhang mit ihrem Umgang mit der Krankheit ihres Mannes, Alzheimer.","Photograph of an article that appeared in the newspaper 'LaIsha' about Miriam Weber, a resident of Moshav Habonim, in connection with her coping with her husband's illness, Alzheimer's.",Hebrew,גזיר עיתון|News Clipping,photography,copy,מרים ובר,,,,
IL-MTFN-001-G-F-0185-011-R0006,IL-MTFN-001-G-F-0185-011,Brochure for 50th Anniversary of Moshav Habonim,עלון בעברית ואנגלית לרגל 50 שנה למושב הבונים.,Broschüre auf Hebräisch und Englisch zum 50-jährigen Jubiläum des Moschaw Habonim.,Brochure in Hebrew and English for the 50th anniversary of Moshav Habonim.,Hebrew|English,ברושור|Brochure,print,original,,,,,
IL-MTFN-001-G-F-0186-002-R0002,IL-MTFN-001-G-F-0186-002,Translation of Leaflet No. 12 of Ahalem Memorial Site,תרגום לעברית של עלון מס. 12 של אתר ההנצחה אהלם.,Übersetzung ins Hebräische des Flyers Nr. 12 der Gedenkstätte Ahalem.,Translation into Hebrew of leaflet No. 12 of the Ahalem Memorial Site.,Hebrew,מסמך מתורגם|Translated Document,,copy,,,,,
IL-MTFN-001-G-F-0186-003-R0002,IL-MTFN-001-G-F-0186-003,"Photocopy of Article on Jewish Community in Germany, 1941","1996 (?) צילום מאמר מתוך עיתון (לא ידוע איזה) הכותרת ""על החלוץ ושארית הציבור היהודי בגרמניה בשנת 1941.","1996 (?) Fotokopie eines Artikels aus einer Zeitung (unbekannt welche) mit dem Titel ""Über den Pionier und den Rest der jüdischen Gemeinschaft in Deutschland im Jahr 1941"".","1996 (?) Photocopy of an article from a newspaper (unknown which) titled ""About the Pioneer and the Rest of the Jewish Community in Germany in 1941"".",Unspecified,גזיר עיתון|News Clipping,photography,copy,,1996,,,
IL-MTFN-001-G-F-0186-003-R0006,IL-MTFN-001-G-F-0186-003,Memorial Leaflet of Ohalem in Hanover,"1993 צילום ותרגום לעברית של עלון ההנצחה של אהלם בהנובר בין היתר כתוב בו ""מרטין גרזון נרצח באושויץ"".","1993 Fotografie und Übersetzung ins Hebräische des Gedenkblatts von Ohalem in Hannover, unter anderem steht dort ""Martin Garzon wurde in Auschwitz ermordet"".","1993 Photograph and translation into Hebrew of the memorial leaflet of Ohalem in Hanover, among other things it says ""Martin Garzon was murdered in Auschwitz"".",Hebrew|German,Translated Document,photography,copy,,1993,,,
IL-MTFN-001-G-F-0186-004-R0004,IL-MTFN-001-G-F-0186-004,Bulletin in Memory of Clara Grunwald,"1993 העלון להנצחת אהלם מפרסם דברים לזכרה של קלרה גרונולד, עלון מס.12.","1993 veröffentlicht das Bulletin zur Erinnerung an ihre Zelte Worte zum Gedenken an Clara Grunwald, Bulletin Nr. 12.","1993 the bulletin for commemorating their tents publishes words in memory of Clara Grunwald, Bulletin No. 12.",Hebrew,עלון|Bulletin,print,original,קלרה גרונולד,,1993,,
IL-MTFN-001-G-F-0186-005-R0001,IL-MTFN-001-G-F-0186-005,Brochures of the Center for the Memory of Their Tents,"עלונים של המרכז לנצחת אהלם בהנובר, בגרמנית ועברית.","Broschüren des Zentrums für die Erinnerung an ihre Zelte in Hannover, auf Deutsch und Hebräisch.","Brochures of the Center for the Memory of Their Tents in Hanover, in German and Hebrew.",German|Hebrew,ברושור|Brochure,print,original,,,,,
IL-MTFN-001-G-F-0186-007-R0006,IL-MTFN-001-G-F-0186-007,"Partial Name List from Neuendorf, 1943",צילום של רשימה שמית (חלקית) מ-1943 של הנמצאים בנוינדורף Neuendorf.,Foto einer (teilweisen) Namensliste von 1943 der sich in Neuendorf befindenden Personen.,Photograph of a (partial) name list from 1943 of those present in Neuendorf.,Unspecified,רשימה|List,photography,copy,,1943,,,
IL-MTFN-001-G-F-0187-001-R0003,IL-MTFN-001-G-F-0187-001,Windmiller Family Brochure 2002,"עלון משפחת וינדמילר מ-2002 מיצא לאור בארה""ב בין היתר יש בו הודעה על מפגש משפחתי בשנת 2005.","Familienbroschüre der Familie Windmiller aus dem Jahr 2002, veröffentlicht in den USA, enthält unter anderem eine Ankündigung eines Familientreffens im Jahr 2005.","Windmiller family brochure from 2002 published in the USA, including an announcement of a family meeting in 2005.",Hebrew|English,ברושור|Brochure,print,original,Windmiller Family,2002,2002,,
IL-MTFN-001-G-F-0187-002-R0006,IL-MTFN-001-G-F-0187-002,Photograph of German Booklet,"צילום חוברת כנ""ל בגרמנית.",Fotografie eines oben genannten Heftes auf Deutsch.,Photograph of the aforementioned booklet in German.,German,חוברת|Booklet,photography,copy,,,,,
IL-MTFN-001-G-F-0188-001-R0001,IL-MTFN-001-G-F-0188-001,Wall Carpet by Käthe Isaacson,"בספטמבר 2013 הופקד שטיח קיר 90X160, עבודת אריגה, שאמה של חנה אורן, קטה לבית איזקסון, קבלה לחתונתה עם הרבאט לשניצר. השטיח נותר ברשות ארנה איזקסון, אמה של קטה, היה תלוי על הקיר בביתה בבלגיה. לאחר מות האם, ארנה איזקסון ב-1970, הובא השטיח לישראל ונתלה על הקיר בביתם של קטה ואדולף לשניצר בנהריה. על השטיח ארוגים סצנות של מסלול החיים של משפחה, כמו כן ארוגים המשפטים הבאים: NordOstSüdWest ""צפוןמזרחדרוםמערב ""ו; Tu Hus ist Best בניב וסטפאלי ""בבית הכי טוב"". השטיח מוצג במוזיאון, בצריף נהריה.","Im September 2013 wurde ein Wandteppich 90X160, eine Webarbeit, die die Mutter von Hanna Oren, Käthe geborene Isaacson, zu ihrer Hochzeit mit Herbert Leschnitzer erhielt, hinterlegt. Der Teppich blieb im Besitz von Arna Isaacson, der Mutter von Käthe, und hing an der Wand in ihrem Haus in Belgien. Nach dem Tod der Mutter, Arna Isaacson, im Jahr 1970, wurde der Teppich nach Israel gebracht und an der Wand im Haus von Käthe und Adolf Leschnitzer in Nahariya aufgehängt. Auf dem Teppich sind Szenen aus dem Lebensweg der Familie gewebt, ebenso die folgenden Sätze: NordOstSüdWest und Tu Hus ist Best im westfälischen Dialekt. Der Teppich wird im Museum im Nahariya-Haus ausgestellt.","In September 2013, a wall carpet 90X160, a weaving work that Hanna Oren's mother, Käthe née Isaacson, received for her wedding with Herbert Leschnitzer, was deposited. The carpet remained in the possession of Arna Isaacson, Käthe's mother, and was hung on the wall in her house in Belgium. After the mother's death, Arna Isaacson, in 1970, the carpet was brought to Israel and hung on the wall in the home of Käthe and Adolf Leschnitzer in Nahariya. Scenes of the family's life path are woven into the carpet, as well as the following phrases: NordOstSüdWest and Tu Hus ist Best in Westphalian dialect. The carpet is displayed in the museum, in the Nahariya house.",German|Hebrew,לא מזוהה|Unrecognized,other,original,,,,,
IL-MTFN-001-G-F-0190-002-R0001,IL-MTFN-001-G-F-0190-002,First Aid Kit for Travelers from the 1920s/30s,ערכת עזרה ראשונה לנוסע משנות ה-20/30 למאה ה-20.,Erste-Hilfe-Set für Reisende aus den 1920er/30er Jahren des 20. Jahrhunderts.,First aid kit for travelers from the 1920s/30s of the 20th century.,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0202-001-R0002,IL-MTFN-001-G-F-0202-001,עיתון 'דבר' עם מודעה על גדליה נהוראיי,תכולת המזודה: עיתון 'דבר' מ-1939 בין היתר עם מודעה קצרה על גדליה נהוראיי; הנצחה אחרי מותו.,Inhalt des Koffers: Zeitung 'Davar' von 1939 unter anderem mit einer kurzen Anzeige über Gedaliah Nehorai; Gedenken nach seinem Tod.,"Contents of the suitcase: 'Davar' newspaper from 1939, among other things, with a short advertisement about Gedaliah Nehorai; commemoration after his death.",Hebrew,עיתון|Newspaper,print,original,גדליה נהוראיי,,1939,,
IL-MTFN-001-G-F-0202-001-R0012,IL-MTFN-001-G-F-0202-001,Unused Postcards from Lwow and Palestine 1935,גלויות של העיר Lwow; גלויות לא משומשות מפלשתינה 1935.,Postkarten der Stadt Lwow; Unbenutzte Postkarten aus Palästina 1935.,Postcards of the city of Lwow; Unused postcards from Palestine 1935.,Other,גלויה|Postcard,print,original,,1935,,,
