dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0113-024-R0001,IL-MTFN-001-G-F-0113-024,Book of Episodes,"Titel,seite; Erstes Buch,Von Jungsein,; Erste Episode  Itai,  1; Zweite Episode ,Immerhin,  Dritte Episode, Sachen zum Freuen ,5; Vierte Episode,Was man die glueckliche Jugend heisst,8; Fuenfte Episode,Der Starnberger See am Kastanienbaum,13; Sechste Episode,Die Regatta von Rappenweiler,16; Siebte Episode,Noch einmal was man glueckliche Jugend heisst,18; Achte Episode,Silvester,22; Neunte Episode,von Schweinchen und andere Pferden,29; Zehnte Episode,Oberleutnant Magenau,40; Elfte Episode,Rosemarie! Rosemarie!,45; Zwoelfte Episode,Onkel Alduin,50; Zwischenstation,Der goldene Stern,54; Zweites Buch,Von guten Taten,; Erste Episode,Der Regenmantel,59; Zweite Episode,Haetten Sie es Verdi gleichgetan?,69; Dritte Episode,Die verlorene Schachpartie,73; Vierte Episode,Von Tristan und Isolde,78; Zwischenstation,Urahne, Grossmutter, Mutter und Kind,89; Drittes Buch,Von der Erloesung,; Erste Episode,Duerrensalz,94; Zweite Episode,Das Maturum,100; Dritte Episode,El Alamein,110; Vierte Episode,Das Unbeschreibliche,120; Fuenfte Episode,Miloslawer Naches,129; Sechste Episode,Der See,136; Siebte Episode,Fidelio,151; Zeischenstation,Die Aegyptische Helena,157; Viertes Buch,Von allerlei Glueck,; Erste Episode,Daniela,161; Zweite Episode,Der Glockensong,166; Dritte Episode,Herr Zeus persoenlich,178; Vierte Episode,Ein Mural fuer Siggi Compton,190; Zwischenstation,Fraenzchen doziert,200; Fuenftes Buch,Von der Liebe,; Erste Episode,Nochmals Daniela,209; Zweite Episode,Lewin,213; Dritte Episode,Elisabeth,216; Vierte Episode,Ruth,237; Fuenfte Episode,Sonja,252; Sechste Episode,Die Madona,259; Siebte Episode,Der Nabel der Andromeda,172; Achte Episode,Der Tod und das Maedchen,282; Endstation,Der Wind vom Meere her ,285","Titel, Seite; Erstes Buch, Vom Jungsein,; Erste Episode Itai, 1; Zweite Episode, Immerhin, Dritte Episode, Sachen zum Freuen, 5; Vierte Episode, Was man die glückliche Jugend heißt, 8; Fünfte Episode, Der Starnberger See am Kastanienbaum, 13; Sechste Episode, Die Regatta von Rappenweiler, 16; Siebte Episode, Noch einmal was man glückliche Jugend heißt, 18; Achte Episode, Silvester, 22; Neunte Episode, von Schweinchen und andere Pferden, 29; Zehnte Episode, Oberleutnant Magenau, 40; Elfte Episode, Rosemarie! Rosemarie!, 45; Zwölfte Episode, Onkel Alduin, 50; Zwischenstation, Der goldene Stern, 54; Zweites Buch, Von guten Taten,; Erste Episode, Der Regenmantel, 59; Zweite Episode, Hätten Sie es Verdi gleichgetan?, 69; Dritte Episode, Die verlorene Schachpartie, 73; Vierte Episode, Von Tristan und Isolde, 78; Zwischenstation, Urahne, Großmutter, Mutter und Kind, 89; Drittes Buch, Von der Erlösung,; Erste Episode, Dürrensalz, 94; Zweite Episode, Das Maturum, 100; Dritte Episode, El Alamein, 110; Vierte Episode, Das Unbeschreibliche, 120; Fünfte Episode, Miloslawer Naches, 129; Sechste Episode, Der See, 136; Siebte Episode, Fidelio, 151; Zwischenstation, Die Ägyptische Helena, 157; Viertes Buch, Von allerlei Glück,; Erste Episode, Daniela, 161; Zweite Episode, Der Glockensong, 166; Dritte Episode, Herr Zeus persönlich, 178; Vierte Episode, Ein Mural für Siggi Compton, 190; Zwischenstation, Fränzchen doziert, 200; Fünftes Buch, Von der Liebe,; Erste Episode, Nochmals Daniela, 209; Zweite Episode, Lewin, 213; Dritte Episode, Elisabeth, 216; Vierte Episode, Ruth, 237; Fünfte Episode, Sonja, 252; Sechste Episode, Die Madonna, 259; Siebte Episode, Der Nabel der Andromeda, 172; Achte Episode, Der Tod und das Mädchen, 282; Endstation, Der Wind vom Meere her, 285","Title, page; First Book, Of Being Young,; First Episode Itai, 1; Second Episode, After All, Third Episode, Things to Rejoice, 5; Fourth Episode, What is Called Happy Youth, 8; Fifth Episode, The Starnberg Lake at the Chestnut Tree, 13; Sixth Episode, The Regatta of Rappenweiler, 16; Seventh Episode, Once Again What is Called Happy Youth, 18; Eighth Episode, New Year's Eve, 22; Ninth Episode, of Piglets and Other Horses, 29; Tenth Episode, Lieutenant Magenau, 40; Eleventh Episode, Rosemarie! Rosemarie!, 45; Twelfth Episode, Uncle Alduin, 50; Stopover, The Golden Star, 54; Second Book, Of Good Deeds,; First Episode, The Raincoat, 59; Second Episode, Would You Have Done Like Verdi?, 69; Third Episode, The Lost Chess Game, 73; Fourth Episode, Of Tristan and Isolde, 78; Stopover, Ancestor, Grandmother, Mother and Child, 89; Third Book, Of Redemption,; First Episode, Dürrensalz, 94; Second Episode, The Maturum, 100; Third Episode, El Alamein, 110; Fourth Episode, The Indescribable, 120; Fifth Episode, Miloslawer Naches, 129; Sixth Episode, The Lake, 136; Seventh Episode, Fidelio, 151; Stopover, The Egyptian Helena, 157; Fourth Book, Of Various Luck,; First Episode, Daniela, 161; Second Episode, The Bell Song, 166; Third Episode, Mr. Zeus Personally, 178; Fourth Episode, A Mural for Siggi Compton, 190; Stopover, Fränzchen Lectures, 200; Fifth Book, Of Love,; First Episode, Again Daniela, 209; Second Episode, Lewin, 213; Third Episode, Elisabeth, 216; Fourth Episode, Ruth, 237; Fifth Episode, Sonja, 252; Sixth Episode, The Madonna, 259; Seventh Episode, The Navel of Andromeda, 172; Eighth Episode, Death and the Maiden, 282; Terminus, The Wind from the Sea, 285",German,ספר|Book,,original,,,,,
IL-MTFN-001-G-F-0113-025-R0002,IL-MTFN-001-G-F-0113-025,The Race Against Winnetou,"Das Rennen gegen Winnetou ; תרגום: הריצה נגד וינטו, 23 עמודים, 1977; מוקדש לנכד איתי; Dem Enkel Itai;","Das Rennen gegen Winnetou; Übersetzung: Das Rennen gegen Winnetou, 23 Seiten, 1977; Gewidmet dem Enkel Itai; Dem Enkel Itai;","The Race Against Winnetou; Translation: The Race Against Winnetou, 23 pages, 1977; Dedicated to grandson Itai; To grandson Itai;",Hebrew|German,Translated Document,,original,Itai,1977,,,23
IL-MTFN-001-G-F-0113-025-R0003,IL-MTFN-001-G-F-0113-025,Story of Waua the Shepherd Dog Puppet Play,"Geschichte von Waua dem Schäferhund; Ein Puppenspiel für die Puppenspielerin Ille Dajan ; תרגום: סיפור על ואואה כלב הרועים, תיאטרון בובות למפעילת תיאטרון הבובות אילה דיין, 23 עמודים. 1977; נכתב עבור חג החנוכה; מחזה לתיאטרון בובות שנכתב לחנוכה 1977 ;","Geschichte von Waua dem Schäferhund; Ein Puppenspiel für die Puppenspielerin Ille Dajan; Übersetzung: Geschichte über Waua den Schäferhund, Puppentheater für die Puppenspielerin Ille Dajan, 23 Seiten. 1977; geschrieben für das Chanukka-Fest; Puppentheaterstück geschrieben für Chanukka 1977;","Story of Waua the Shepherd Dog; A puppet play for the puppeteer Ille Dajan; Translation: Story about Waua the Shepherd Dog, puppet theater for the puppeteer Ille Dajan, 23 pages. 1977; written for the Hanukkah holiday; Puppet theater play written for Hanukkah 1977;",Hebrew,מחזה|Play,,original,Ille Dajan,1977,1977,,23
IL-MTFN-001-G-F-0113-026-R0001,IL-MTFN-001-G-F-0113-026,Die Marquise von Escalon; Eine Komödie,"Die Marquise von Escalon; Eine Komödie ; תרגום: המרקיזה מאשרלון; קומדיה, 84 עמודים, 1952 + דפי הסבר ודפי הקשר","Die Marquise von Escalon; Eine Komödie; Übersetzung: Die Marquise von Ascherlon; Komödie, 84 Seiten, 1952 + Erklärungsseiten und Kontextseiten","The Marquise of Escalon; A Comedy; Translation: The Marquise of Ascherlon; Comedy, 84 pages, 1952 + Explanation pages and Context pages",German|עברית,ספר|Book,print,original,,,1952,,84
IL-MTFN-001-G-F-0113-026-R0002,IL-MTFN-001-G-F-0113-026,Und morgen spielt Galomir,"Und morgen spielt Galomir ; תרגום: ומחר משחק גלומיר, 37 עמודים, אין תאריך","Und morgen spielt Galomir ; Übersetzung: Und morgen spielt Galomir, 37 Seiten, kein Datum","And tomorrow Galomir plays ; Translation: And tomorrow Galomir plays, 37 pages, no date",Hebrew|German,Translated Document,,other,,,,,37
IL-MTFN-001-G-F-0113-026-R0003,IL-MTFN-001-G-F-0113-026,Maturitas: A Picture Book for Elishewa's Birthday,"MATURITAS; ein Spiel, ein Traum, ein Bilderbuch für Elishewa zum Geburtstag ; תרגום: מתוריטס; משחק, חלום, ספר תמונות, לאלישבע ליום הולדת, 114 עמודים, 1977","MATURITAS; ein Spiel, ein Traum, ein Bilderbuch für Elishewa zum Geburtstag ; Übersetzung: Maturitas; Spiel, Traum, Bilderbuch, für Elishewa zum Geburtstag, 114 Seiten, 1977","MATURITAS; a game, a dream, a picture book for Elishewa's birthday; Translation: Maturitas; game, dream, picture book, for Elishewa's birthday, 114 pages, 1977",German|עברית,ספר|Book,print,original,Elishewa,1977,,,114
IL-MTFN-001-G-F-0113-027-R0001,IL-MTFN-001-G-F-0113-027,Die Heimkehr; A play by Fritz Wolf,"Die Heimkehr; Spiel in vier Akten von Fritz Wolf ; Das Stück ist Margot Klausner Gewidmet; תרגום: החזרה הביתה (ושבו בנים לגבולם) מחזה ב-4 מערכות מאת פריץ וולף, כרוך, 67 עמודים 1938-1939 מוקדש למרגוט קלאוזנר","Die Heimkehr; Spiel in vier Akten von Fritz Wolf; Das Stück ist Margot Klausner Gewidmet; Übersetzung: Die Heimkehr (Und die Söhne kehren heim) ein Stück in 4 Akten von Fritz Wolf, gebunden, 67 Seiten 1938-1939 gewidmet Margot Klausner","The Return Home; A play in four acts by Fritz Wolf; The piece is dedicated to Margot Klausner; Translation: The Return Home (And the sons shall return to their borders) a play in 4 acts by Fritz Wolf, bound, 67 pages 1938-1939 dedicated to Margot Klausner",German|עברית,ספר|Book,print,original,Margot Klausner,1938-1939,,,67
IL-MTFN-001-G-F-0113-028-R0001,IL-MTFN-001-G-F-0113-028,Jewish Dream Play Fragment,"Ein Judentraumspiel 1944 ; תרגום: משחק חלום יהודי, בתיק הושארו 2 העתקימ- Haju Smanim; פרגמנט למחזה, 5 עמודים, אין תאריך;","Ein Judentraumspiel 1944; Übersetzung: Jüdisches Traumspiel, im Ordner wurden 2 Kopien hinterlassen - Haju Smanim; Fragment eines Stücks, 5 Seiten, kein Datum;","A Jewish Dream Play 1944; Translation: Jewish Dream Play, 2 copies left in the folder - Haju Smanim; Fragment for a play, 5 pages, no date;",German|עברית,Translated Document,,copy,,1944,,,5
IL-MTFN-001-G-F-0113-028-R0003,IL-MTFN-001-G-F-0113-028,Komödie von F.W.,"Mensch; wer order was oder der Pillenbecher, eine Komödie von F.W. ; תרגום: אדם; מי או מה או כוסות הכדורים, קומדיה מאת פ.ו. 25 עמודים, אין תאריך;","Mensch; wer oder was oder der Pillenbecher, eine Komödie von F.W.","Man; who or what or the pill cups, a comedy by F.W.",German|עברית,מסמך מתורגם|Translated Document,,other,,,,,25
IL-MTFN-001-G-F-0113-028-R0004,IL-MTFN-001-G-F-0113-028,I kissed Jennz Maureen; Draft of an Israeli Comedy,"Ich küsste Jennz Maureen; Entwurf, versuch einer israelischen Komödie ; תרגום: נישקתי את גני מורין, טיוטה, ניסוי, ל;.. קומדיה ישראלית, 23 עמודים, אין תאריך; הפרגמנט למחזה מלא בהעריויתו של דר וולף בכתב יד;","Ich küsste Jennz Maureen; Entwurf, Versuch einer israelischen Komödie; Übersetzung: Ich küsste Jennz Maureen, Entwurf, Versuch, für;.. israelische Komödie, 23 Seiten, kein Datum; das Fragment für das Stück ist voller Anmerkungen von Dr. Wolf in Handschrift;","I kissed Jennz Maureen; Draft, attempt of an Israeli comedy; Translation: I kissed Jennz Maureen, draft, experiment, for;.. Israeli comedy, 23 pages, no date; the fragment for the play is full of Dr. Wolf's handwritten notes;",Hebrew|German,טיוטה|Draft,handwriting,draft,,,,,23
IL-MTFN-001-G-F-0113-028-R0005,IL-MTFN-001-G-F-0113-028,Renate: A Play in Three Acts,"Renate Ein Spiel in drei Akten ; תרגום: רנטה מחזה ב-3 מערכות, 18 עמודים, אין תאריך;","Renate Ein Spiel in drei Akten ; Übersetzung: Renate, ein Drama in 3 Akten, 18 Seiten, kein Datum;","Renate A play in three acts; Translation: Renate, a play in 3 acts, 18 pages, no date;",German|Hebrew,Translated Document,,original,,,,,18
IL-MTFN-001-G-F-0113-028-R0010,IL-MTFN-001-G-F-0113-028,Urias letter; One-act play by Fritz Wolf,"Uriasbrief; Einakter, von Fritz Wolf ; תרגום: מכתב אוריה; מערכה אחד, כתוב במכונה + כתב יד, אין תאריך;","Uriasbrief; Einakter, von Fritz Wolf; Übersetzung: Uriasbrief; Ein Akt, maschinengeschrieben + handgeschrieben, kein Datum;","Urias letter; One-act play, by Fritz Wolf; Translation: Urias letter; One act, typewritten + handwritten, no date;",Hebrew|German,Letter|Translated Document,typewriting|handwriting,original,Fritz Wolf,,,,
IL-MTFN-001-G-F-0113-028-R0011,IL-MTFN-001-G-F-0113-028,Ein letzter Sommernachttraum oder ein neuer Sommernachttraum,"Ein letzter Sommernachttraum oder ein neuer Sommernachttraum ; תרגום: חלום ליל קייץ אחרון או חלום ליל קייץ חדש, הפרגמנטים כתובים במכונה + כתב יד, אין תאריך;","Ein letzter Sommernachttraum oder ein neuer Sommernachttraum; Übersetzung: Ein letzter Sommernachttraum oder ein neuer Sommernachttraum, die Fragmente sind maschinengeschrieben + handgeschrieben, kein Datum;","A last summer night's dream or a new summer night's dream; Translation: A last summer night's dream or a new summer night's dream, the fragments are typewritten + handwritten, no date;",Hebrew|German,Translated Document,typewriting|handwriting,original,,,,,
IL-MTFN-001-G-F-0113-028-R0012,IL-MTFN-001-G-F-0113-028,The Five Righteous Theater Play,"Die fünf Gerechten; ein Theater Spiel ; תרגום: חמשת הצדיקים מחזה לתיאטרון, 1 עמוד, אין תאריך","Die fünf Gerechten; ein Theater Spiel ; Übersetzung: Die fünf Gerechten ein Theaterstück, 1 Seite, kein Datum","The Five Righteous; a Theater Play; Translation: The Five Righteous a Theater Play, 1 page, no date",Hebrew|German,Translated Document,,original,,,,,1
IL-MTFN-001-G-F-0113-030-R0001,IL-MTFN-001-G-F-0113-030,Die Nahriade Photographs and Music Book,"צילומים של Die Nahriade; Eine Geschichte in Musik, meiner Puschi gewidmet; תרגום: הנהריאדה, סיפור עם מוזיקה, מוקדש לפושי שלי + ספר עם תווים; אורגינל + צילומי תווים 1938","Fotografien von Die Nahriade; Eine Geschichte in Musik, meiner Puschi gewidmet; Übersetzung: Die Nahriade, eine Geschichte mit Musik, gewidmet meiner Puschi + Buch mit Noten; Original + Notenfotografien 1938","Photographs of Die Nahriade; A story in music, dedicated to my Puschi; Translation: The Nahriade, a story with music, dedicated to my Puschi + book with scores; Original + score photographs 1938",German|Hebrew,תצלום|Photograph|ספר|Book,photography,original,,1938,,,
IL-MTFN-001-G-F-0113-032-R0001,IL-MTFN-001-G-F-0113-032,"Tropen, a Comedy by Siegfried Neumann","Tropen, eine Komödie von Siegfried Neumann, Zeit 1936, Ort: Eine Militärstation im inneren Afrikas ; תרגום: טרופים קומדיה מאת זיגפריד נוימן, נהריה 64 עמודים: הזמן 1936, המקום תחנה צבאית בתוך תוכי אפריקה, אין תאריך.","Tropen, eine Komödie von Siegfried Neumann, Zeit 1936, Ort: Eine Militärstation im inneren Afrikas","Tropics, a comedy by Siegfried Neumann, time 1936, place: A military station in the heart of Africa",German|עברית,ספר|Book,,original,Siegfried Neumann,1936,,,64
IL-MTFN-001-G-F-0113-032-R0002,IL-MTFN-001-G-F-0113-032,Displaced by Siegfried Neumann,"Displaced, a modern miracle play taking place over fourteen station of life, by Siegfried Neumann, ;Nahariya; תרגום: מחזה של נס מודרני המתאר 14 תחנות בחיים, מאת זיגפריד נוימן, נהריה, 174 עמודים, אין תאריך.","Displaced, ein modernes Wunderstück, das über vierzehn Lebensstationen stattfindet, von Siegfried Neumann, Nahariya, 174 Seiten, kein Datum.","Displaced, a modern miracle play taking place over fourteen stations of life, by Siegfried Neumann, Nahariya, 174 pages, no date.",Other,Book,,original,Siegfried Neumann,,,,174
IL-MTFN-001-G-F-0113-032-R0004,IL-MTFN-001-G-F-0113-032,"Mister Puddingham, Comedy by Siegfried Neumann","Mister Puddingham, Komödie von Siegfried Neumann ; Zeit: zwischen zwei Weltkriegen, Ort: überall, Puddingham Landsitz, in der City; תרגום: אדון פודינגהאם, קומדיה מאת זיגפריד נוימן; המקום: בכל מקום, באחוזתו של פודינגהאם בעיר, זמן: בין שתי מלחמות העולם ,54 עמודים: אין תאריך.","Herr Puddingham, Komödie von Siegfried Neumann; Zeit: zwischen zwei Weltkriegen, Ort: überall, Puddingham Landsitz, in der Stadt.","Mister Puddingham, a comedy by Siegfried Neumann; Time: between two world wars, Place: everywhere, Puddingham estate, in the city.",Hebrew|German,Translated Document,,original,Siegfried Neumann,,,,54
IL-MTFN-001-G-F-0113-032-R0005,IL-MTFN-001-G-F-0113-032,Divorce by Siegfried Neumann,"Scheidung von Siegfried Neumann, uraufführung 13.11.1931 in Berlin; תרגום: גירושין, מאת זיגפריד נוימן, מרמיירה ב-1931 בברלין.","Scheidung, von Siegfried Neumann, uraufgeführt 1931 in Berlin.","Divorce, by Siegfried Neumann, premiered in 1931 in Berlin.",German,Playbill,,original,Siegfried Neumann,1931,1931-11-13,,
IL-MTFN-001-G-F-0113-033-R0018,IL-MTFN-001-G-F-0113-033,Das bittersüsse Klavier,"18.,“Das bittersüsse Klavier” העתק ;;;;;; 1953;",Das bittersüsse Klavier Kopie ;;;;;; 1953;,The bittersweet piano copy ;;;;;; 1953;,German,מסמך מתורגם|Translated Document,,copy,,1953,,,
IL-MTFN-001-G-F-0113-034-R0002,IL-MTFN-001-G-F-0113-034,Great C Major Symphony,2. Die gross C Dur Symphonie,Die große C-Dur-Symphonie,The Great C Major Symphony,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-034-R0010,IL-MTFN-001-G-F-0113-034,Ein letzter Freund,10. Ein letzter Freund,Ein letzter Freund,A Last Friend,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-034-R0012,IL-MTFN-001-G-F-0113-034,Der Monolog der Marschallin,12. Der Monolog der Marschallin,Der Monolog der Marschallin,The Monologue of the Marschallin,German,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0113-034-R0014,IL-MTFN-001-G-F-0113-034,Van Zantes glückliche Zeit,14. Van Zantes glückliche Zeit nan,,,Unspecified,ספר|Book,,other,,,,,
IL-MTFN-001-G-F-0113-039-R0002,IL-MTFN-001-G-F-0113-039,Der Geburtstagsmantel,5 עמודים Der Geburtstagsmantel,5 Seiten Der Geburtstagsmantel,5 pages The Birthday Coat,German,לא מזוהה,,original,,,,,5
IL-MTFN-001-G-F-0113-039-R0003,IL-MTFN-001-G-F-0113-039,Das gute Herz,3 עמודים Das gute Herz,3 Seiten Das gute Herz,3 pages The good heart,German,לא מזוהה,,original,,,,,3
IL-MTFN-001-G-F-0113-039-R0004,IL-MTFN-001-G-F-0113-039,Die Freundin des Ozeanfliegers,4 עמודים Die Freundin des Ozeanfliegers,4 Seiten Die Freundin des Ozeanfliegers,4 pages The Ocean Flyer's Girlfriend,German,לא מזוהה,,original,,,,,4
IL-MTFN-001-G-F-0113-039-R0005,IL-MTFN-001-G-F-0113-039,Das Schächtelchen,4 עמודים Das Schächtelchen,4 Seiten Das Schächtelchen,4 pages Das Schächtelchen,German,לא מזוהה,,original,,,,,4
IL-MTFN-001-G-F-0113-039-R0008,IL-MTFN-001-G-F-0113-039,Das Frühstück,6 עמודים Das Frühstück,6 Seiten Das Frühstück,6 pages The Breakfast,German,לא מזוהה,,original,,,,,6
IL-MTFN-001-G-F-0113-039-R0009,IL-MTFN-001-G-F-0113-039,Der Tausendfüßler Klicklilicklili,9 עמודים Der Tausendfüßler Klicklilicklili,9 Seiten Der Tausendfüßler Klicklilicklili,9 pages The Centipede Klicklilicklili,German,Book,,original,,,,,9
IL-MTFN-001-G-F-0113-039-R0011,IL-MTFN-001-G-F-0113-039,Der Hellseher,20 עמודים Der Hellseher,20 Seiten Der Hellseher,20 pages The Clairvoyant,German,לא מזוהה,,original,,,,,20
IL-MTFN-001-G-F-0113-039-R0013,IL-MTFN-001-G-F-0113-039,Das Gelübde,19 עמודים Das Gelübde,19 Seiten Das Gelübde,19 pages The Vow,German,ספר|Book,,original,,,,,19
IL-MTFN-001-G-F-0113-039-R0015,IL-MTFN-001-G-F-0113-039,Merkwürdige Geschichte des Ladislavs Przkowiey,25 עמודים Merkwürdige Geschichte des Ladislavs Przkowiey,25 Seiten Merkwürdige Geschichte des Ladislavs Przkowiey,25 pages Strange Story of Ladislavs Przkowiey,German,ספר|Book,,original,,,,,25
IL-MTFN-001-G-F-0113-039-R0016,IL-MTFN-001-G-F-0113-039,Revanche Document,9 עמודים Revanche,9 Seiten Revanche,9 pages Revanche,Unspecified,לא מזוהה|Unrecognized,,other,,,,,9
IL-MTFN-001-G-F-0113-039-R0017,IL-MTFN-001-G-F-0113-039,Die ernstliche Schachpartie,5 עמודים Die ernstliche Schachpartie,5 Seiten Die ernstliche Schachpartie,5 pages The Serious Chess Game,German,לא מזוהה,,original,,,,,5
IL-MTFN-001-G-F-0113-039-R0018,IL-MTFN-001-G-F-0113-039,Der Trümmerkasten,"Der Trümmerkasten, aus einem ungeschriebenen Buch","Der Trümmerkasten, aus einem ungeschriebenen Buch","The Debris Box, from an unwritten book",German,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0113-039-R0019,IL-MTFN-001-G-F-0113-039,Der Lohn des Gerechten,3 עמודים Der Lohn des Gerechten 1982,Der Lohn des Gerechten 1982,The Reward of the Righteous 1982,German,לא מזוהה,,original,,1982,,,3
IL-MTFN-001-G-F-0113-039-R0020,IL-MTFN-001-G-F-0113-039,Die letzte Verlassenheit,20 עמודים Die letzte Verlassenheit 1982,20 Seiten Die letzte Verlassenheit 1982,20 pages The Last Abandonment 1982,German,Book,,original,,1982,1982,,20
IL-MTFN-001-G-F-0113-039-R0024,IL-MTFN-001-G-F-0113-039,Onkel Augustus 1981,9 עמודים Onkel Augustus 1981,9 Seiten Onkel Augustus 1981,9 pages Onkel Augustus 1981,Unspecified,לא מזוהה,,original,,1981,,,9
IL-MTFN-001-G-F-0113-040-R0004,IL-MTFN-001-G-F-0113-040,Ein Märchen im Touristenbus,5 עמודים 1968 Ein Märchen im Touristenbus/Uri Nahari,5 Seiten 1968 Ein Märchen im Touristenbus/Uri Nahari,5 pages 1968 A Fairy Tale in the Tourist Bus/Uri Nahari,German,Book,,original,Uri Nahari,1968,,,5
IL-MTFN-001-G-F-0113-040-R0006,IL-MTFN-001-G-F-0113-040,Three Chess Stories by Fritz Wolf,Drei Schachgeschichten von Fritz Wolf 1947 Serie 9 X 3,Drei Schachgeschichten von Fritz Wolf 1947 Serie 9 X 3,Three chess stories by Fritz Wolf 1947 Series 9 X 3,German,Book,,original,Fritz Wolf,1947,,,
IL-MTFN-001-G-F-0113-040-R0013,IL-MTFN-001-G-F-0113-040,"Hinüber, hinüber und hopp, hopp hopp","37 עמודים Hinüber, hinüber und hopp, hopp hopp 1965","37 Seiten Hinüber, hinüber und hopp, hopp hopp 1965","37 pages Hinüber, hinüber und hopp, hopp hopp 1965",German,Book,,original,,1965,,,37
IL-MTFN-001-G-F-0113-040-R0014,IL-MTFN-001-G-F-0113-040,Der Kiosk,"48 עמודים, אין תאריך, Der Kiosk","48 Seiten, kein Datum, Der Kiosk","48 pages, no date, Der Kiosk",German,Book,,original,,,,,48
IL-MTFN-001-G-F-0113-040-R0015,IL-MTFN-001-G-F-0113-040,Der Graben an der Hecke,"23 עמודים, Der Graben an der Hecke",Der Graben an der Hecke,The Ditch by the Hedge,German,לא מזוהה,,original,,,,,23
IL-MTFN-001-G-F-0113-040-R0017,IL-MTFN-001-G-F-0113-040,Die vier Schachspieler,1947 Die vier Schachspieler 1.u 2. Fassung.,1947 Die vier Schachspieler 1.u 2. Fassung.,1947 The four chess players 1st and 2nd version.,German,לא מזוהה,,original,,1947,,,
IL-MTFN-001-G-F-0113-040-R0018,IL-MTFN-001-G-F-0113-040,Die vier Schachspieler,23 עמודים 1947 Die vier Schachspieler,23 Seiten 1947 Die vier Schachspieler,23 pages 1947 The Four Chess Players,German,ספר|Book,,original,,1947,,,23
IL-MTFN-001-G-F-0113-040-R0021,IL-MTFN-001-G-F-0113-040,Das Märchen von Freundlichen Tod,8 עמודים אין תאריך Das Märchen von Freundlichen Tod,8 Seiten kein Datum Das Märchen von Freundlichen Tod,8 pages no date The Tale of Friendly Death,German,לא מזוהה|Unrecognized,,original,,,,,8
IL-MTFN-001-G-F-0113-040-R0025,IL-MTFN-001-G-F-0113-040,Meluslaw und die wilden Schwäne,"7 עמודים, אין תאריך, Meluslaw und die wilden Schwäne","7 Seiten, kein Datum, Meluslaw und die wilden Schwäne","7 pages, no date, Meluslaw and the Wild Swans",German,לא מזוהה,,original,,,,,7
IL-MTFN-001-G-F-0113-040-R0026,IL-MTFN-001-G-F-0113-040,Haus im Glück 1 Fassung,38 עמודים 1947 Haus im Glück 1 Fassung,38 Seiten 1947 Haus im Glück 1 Fassung,38 pages 1947 House in Luck 1 Version,Unspecified,ספר|Book,,original,,1947,,,38
IL-MTFN-001-G-F-0113-040-R0027,IL-MTFN-001-G-F-0113-040,Enid Read 2nd version,29 עמודים 1946 Enid Read 2. Fassung,29 Seiten 1946 Enid Read 2. Fassung,29 pages 1946 Enid Read 2nd version,Unspecified,לא מזוהה,,other,,1946,,,29
IL-MTFN-001-G-F-0113-042-R0012,IL-MTFN-001-G-F-0113-042,Homerus auf dem hinkenden Pegasus,"3 עמודים, אין תאריך, Homerus auf dem hinkenden Pegasus, תרגום: הומרוס על פגסוס הצולע, סקטש הומוריסטי; גם השחקנים כולם מותיקי נהריה: פלזנבורג;Felsenburg, ד""ר רילף; Dr. Rülf, הירשפלד; Hirschfeld, קולבן, אוה רייך; Eva Reich, ליאון; Lion;","3 Seiten, kein Datum, Homerus auf dem hinkenden Pegasus, Übersetzung: Homerus auf dem hinkenden Pegasus, humoristische Skizze; auch alle Schauspieler sind Veteranen aus Nahariya: Plezenburg; Felsenburg, Dr. Rülf; Dr. Rülf, Hirschfeld; Hirschfeld, Kolben, Eva Reich; Eva Reich, Leon; Lion;","3 pages, no date, Homerus on the Lame Pegasus, translation: Homerus on the Lame Pegasus, humorous sketch; also all actors are veterans from Nahariya: Plezenburg; Felsenburg, Dr. Rülf; Dr. Rülf, Hirschfeld; Hirschfeld, Kolben, Eva Reich; Eva Reich, Leon; Lion;",German|עברית,סקיצה|Sketch,other,original,,,,,3
IL-MTFN-001-G-F-0113-042-R0013,IL-MTFN-001-G-F-0113-042,Women's Play for Hanukkah 1980,"3 עמודים, 1980, Frauenspiel für Channukka 1980 Leo;Beck Loge, תרגום: מחזה נשים לחנוכה 1980 לאו;בק;לוג'ה, הומור;","3 Seiten, 1980, Frauenspiel für Channukka 1980 Leo;Beck Loge, Übersetzung: Frauenstück für Chanukka 1980 Leo;Beck;Loge, Humor;","3 pages, 1980, Women's play for Hanukkah 1980 Leo;Beck Lodge, Translation: Women's play for Hanukkah 1980 Leo;Beck;Lodge, Humor;",German|Hebrew,מחזה|Play,,original,,1980,1980,,3
